game_id,attendance,team,tie,stage,round,year,date,time,home,lat,long,goals,team_num
298,7903,Paraguay,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (15:30 h),15:30,Brazil,-25.439496,-49.255834,2,2
299,10151,USA,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (18:00 h),18:00,Brazil,-19.908352,-43.916941,1,1
299,10151,England,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (18:00 h),18:00,Brazil,-19.908352,-43.916941,0,2
300,142429,Brazil,FALSE,GROUP STAGE,FALSE,1950,1-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,2,1
300,142429,Yugoslavia,FALSE,GROUP STAGE,FALSE,1950,1-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,0,2
301,74462,Spain,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,1,1
301,74462,England,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,0,2
302,25811,Italy,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,2,1
302,25811,Paraguay,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,0,2
303,5284,Uruguay,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Brazil,-19.908352,-43.916941,8,1
303,5284,Bolivia,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:00 h),15:00,Brazil,-19.908352,-43.916941,0,2
304,3580,Switzerland,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:15 h),15:15,Brazil,-30.031098,-51.155026,2,1
304,3580,Mexico,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (15:15 h),15:15,Brazil,-30.031098,-51.155026,1,2
305,8501,Chile,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (18:00 h),18:00,Brazil,-8.0649019,-34.9051721,5,1
305,8501,USA,FALSE,GROUP STAGE,FALSE,1950,2-07-1950 (18:00 h),18:00,Brazil,-8.0649019,-34.9051721,2,2
306,138886,Brazil,FALSE,FINAL ROUND,FALSE,1950,9-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,7,1
306,138886,Sweden,FALSE,FINAL ROUND,FALSE,1950,9-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,1,2
307,44802,Uruguay,FALSE,FINAL ROUND,FALSE,1950,9-07-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,2,1
307,44802,Spain,FALSE,FINAL ROUND,FALSE,1950,9-07-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,2,2
308,7987,Uruguay,FALSE,FINAL ROUND,FALSE,1950,13-07-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,3,1
308,7987,Sweden,FALSE,FINAL ROUND,FALSE,1950,13-07-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,2,2
309,152772,Brazil,FALSE,FINAL ROUND,FALSE,1950,13-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,6,1
309,152772,Spain,FALSE,FINAL ROUND,FALSE,1950,13-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,1,2
310,11227,Sweden,FALSE,FINAL ROUND,FALSE,1950,16-07-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,3,1
310,11227,Spain,FALSE,FINAL ROUND,FALSE,1950,16-07-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,1,2
311,179854,Uruguay,FALSE,FINAL ROUND,FALSE,1950,16-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,2,1
311,179854,Brazil,FALSE,FINAL ROUND,FALSE,1950,16-07-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,1,2
312,63117,Germany,FALSE,GROUP STAGE,FALSE,1994,17-06-1994 (14:00 h),14:00,USA,41.862313,-87.616688,1,1
312,63117,Bolivia,FALSE,GROUP STAGE,FALSE,1994,17-06-1994 (14:00 h),14:00,USA,41.862313,-87.616688,0,2
313,56247,Spain,FALSE,GROUP STAGE,FALSE,1994,17-06-1994 (18:30 h),18:30,USA,32.779018,-96.760331,2,1
313,56247,South Korea,FALSE,GROUP STAGE,FALSE,1994,17-06-1994 (18:30 h),18:30,USA,32.779018,-96.760331,2,2
314,74826,Italy,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (16:00 h),16:00,USA,40.81284,-74.074209,0,1
314,74826,Ireland,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (16:00 h),16:00,USA,40.81284,-74.074209,1,2
315,91865,Colombia,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (16:30 h),16:30,USA,34.161328,-118.167646,1,1
315,91865,Romania,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (16:30 h),16:30,USA,34.161328,-118.167646,3,2
316,73425,USA,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (17:30 h),17:30,USA,42.64579,-83.254856,1,1
316,73425,Switzerland,FALSE,GROUP STAGE,FALSE,1994,18-06-1994 (17:30 h),17:30,USA,42.64579,-83.254856,1,2
317,60790,Belgium,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (12:30 h),12:30,USA,28.538604,-81.402564,1,1
317,60790,Morocco,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (12:30 h),12:30,USA,28.538604,-81.402564,0,2
318,52359,Norway,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (16:00 h),16:00,USA,38.890104,-76.971799,1,1
318,52359,Mexico,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (16:00 h),16:00,USA,38.890104,-76.971799,0,2
319,83959,Cameroon,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (16:30 h),16:30,USA,34.161328,-118.167646,2,1
319,83959,Sweden,FALSE,GROUP STAGE,FALSE,1994,19-06-1994 (16:30 h),16:30,USA,34.161328,-118.167646,2,2
320,52535,Netherlands,FALSE,GROUP STAGE,FALSE,1994,20-06-1994 (12:30 h),12:30,USA,38.890104,-76.971799,2,1
320,52535,Saudi Arabia,FALSE,GROUP STAGE,FALSE,1994,20-06-1994 (12:30 h),12:30,USA,38.890104,-76.971799,1,2
321,81061,Brazil,FALSE,GROUP STAGE,FALSE,1994,20-06-1994 (13:00 h),13:00,USA,37.433974,-122.161903,2,1
321,81061,Russia,FALSE,GROUP STAGE,FALSE,1994,20-06-1994 (13:00 h),13:00,USA,37.433974,-122.161903,0,2
322,53486,Argentina,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (12:00 h),12:00,USA,42.090946,-71.264346,4,1
322,53486,Greece,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (12:00 h),12:00,USA,42.090946,-71.264346,0,2
323,63113,Germany,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (15:00 h),15:00,USA,41.862313,-87.616688,1,1
323,63113,Spain,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (15:00 h),15:00,USA,41.862313,-87.616688,1,2
324,44932,Nigeria,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (18:30 h),18:30,USA,32.779018,-96.760331,3,1
324,44932,Bulgaria,FALSE,GROUP STAGE,FALSE,1994,21-06-1994 (18:30 h),18:30,USA,32.779018,-96.760331,0,2
325,61428,Romania,FALSE,GROUP STAGE,FALSE,1994,22-06-1994 (16:00 h),16:00,USA,42.64579,-83.254856,1,1
325,61428,Switzerland,FALSE,GROUP STAGE,FALSE,1994,22-06-1994 (16:00 h),16:00,USA,42.64579,-83.254856,4,2
326,93194,USA,FALSE,GROUP STAGE,FALSE,1994,22-06-1994 (16:30 h),16:30,USA,34.161328,-118.167646,2,1
326,93194,Colombia,FALSE,GROUP STAGE,FALSE,1994,22-06-1994 (16:30 h),16:30,USA,34.161328,-118.167646,1,2
327,74624,Italy,FALSE,GROUP STAGE,FALSE,1994,23-06-1994 (16:00 h),16:00,USA,40.81284,-74.074209,1,1
327,74624,Norway,FALSE,GROUP STAGE,FALSE,1994,23-06-1994 (16:00 h),16:00,USA,40.81284,-74.074209,0,2
328,53456,South Korea,FALSE,GROUP STAGE,FALSE,1994,23-06-1994 (19:30 h),19:30,USA,42.090946,-71.264346,0,1
328,53456,Bolivia,FALSE,GROUP STAGE,FALSE,1994,23-06-1994 (19:30 h),19:30,USA,42.090946,-71.264346,0,2
329,61219,Mexico,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (12:30 h),12:30,USA,28.538604,-81.402564,2,1
329,61219,Ireland,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (12:30 h),12:30,USA,28.538604,-81.402564,1,2
330,83401,Brazil,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (13:00 h),13:00,USA,37.433974,-122.161903,3,1
330,83401,Cameroon,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (13:00 h),13:00,USA,37.433974,-122.161903,0,2
331,71528,Sweden,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (19:30 h),19:30,USA,42.64579,-83.254856,3,1
331,71528,Russia,FALSE,GROUP STAGE,FALSE,1994,24-06-1994 (19:30 h),19:30,USA,42.64579,-83.254856,1,2
332,72404,Saudi Arabia,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (12:30 h),12:30,USA,40.81284,-74.074209,2,1
332,72404,Morocco,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (12:30 h),12:30,USA,40.81284,-74.074209,1,2
333,62387,Belgium,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (12:30 h),12:30,USA,28.538604,-81.402564,1,1
333,62387,Netherlands,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (12:30 h),12:30,USA,28.538604,-81.402564,0,2
334,54453,Argentina,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (16:00 h),16:00,USA,42.090946,-71.264346,2,1
334,54453,Nigeria,FALSE,GROUP STAGE,FALSE,1994,25-06-1994 (16:00 h),16:00,USA,42.090946,-71.264346,1,2
335,63160,Bulgaria,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (11:30 h),11:30,USA,41.862313,-87.616688,4,1
335,63160,Greece,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (11:30 h),11:30,USA,41.862313,-87.616688,0,2
336,83769,Switzerland,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (13:00 h),13:00,USA,37.433974,-122.161903,0,1
336,83769,Colombia,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (13:00 h),13:00,USA,37.433974,-122.161903,2,2
337,93869,USA,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (13:00 h),13:00,USA,34.161328,-118.167646,0,1
337,93869,Romania,FALSE,GROUP STAGE,FALSE,1994,26-06-1994 (13:00 h),13:00,USA,34.161328,-118.167646,1,2
338,63089,Bolivia,FALSE,GROUP STAGE,FALSE,1994,27-06-1994 (15:00 h),15:00,USA,41.862313,-87.616688,1,1
338,63089,Spain,FALSE,GROUP STAGE,FALSE,1994,27-06-1994 (15:00 h),15:00,USA,41.862313,-87.616688,3,2
339,63998,Germany,FALSE,GROUP STAGE,FALSE,1994,27-06-1994 (15:00 h),15:00,USA,32.779018,-96.760331,3,1
339,63998,South Korea,FALSE,GROUP STAGE,FALSE,1994,27-06-1994 (15:00 h),15:00,USA,32.779018,-96.760331,2,2
340,53186,Italy,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (12:30 h),12:30,USA,38.890104,-76.971799,1,1
340,53186,Mexico,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (12:30 h),12:30,USA,38.890104,-76.971799,1,2
341,76322,Ireland,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (12:30 h),12:30,USA,40.81284,-74.074209,0,1
341,76322,Norway,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (12:30 h),12:30,USA,40.81284,-74.074209,0,2
342,74914,Russia,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (13:00 h),13:00,USA,37.433974,-122.161903,6,1
342,74914,Cameroon,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (13:00 h),13:00,USA,37.433974,-122.161903,1,2
343,77217,Brazil,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (16:00 h),16:00,USA,42.64579,-83.254856,1,1
343,77217,Sweden,FALSE,GROUP STAGE,FALSE,1994,28-06-1994 (16:00 h),16:00,USA,42.64579,-83.254856,1,2
344,52959,Belgium,FALSE,GROUP STAGE,FALSE,1994,29-06-1994 (12:30 h),12:30,USA,38.890104,-76.971799,0,1
344,52959,Saudi Arabia,FALSE,GROUP STAGE,FALSE,1994,29-06-1994 (12:30 h),12:30,USA,38.890104,-76.971799,1,2
345,60578,Morocco,FALSE,GROUP STAGE,FALSE,1994,29-06-1994 (12:30 h),12:30,USA,28.538604,-81.402564,1,1
345,60578,Netherlands,FALSE,GROUP STAGE,FALSE,1994,29-06-1994 (12:30 h),12:30,USA,28.538604,-81.402564,2,2
346,63998,Argentina,FALSE,GROUP STAGE,FALSE,1994,30-06-1994 (18:30 h),18:30,USA,32.779018,-96.760331,0,1
346,63998,Bulgaria,FALSE,GROUP STAGE,FALSE,1994,30-06-1994 (18:30 h),18:30,USA,32.779018,-96.760331,2,2
347,53001,Greece,FALSE,GROUP STAGE,FALSE,1994,30-06-1994 (19:30 h),19:30,USA,42.090946,-71.264346,0,1
347,53001,Nigeria,FALSE,GROUP STAGE,FALSE,1994,30-06-1994 (19:30 h),19:30,USA,42.090946,-71.264346,2,2
348,60246,Germany,FALSE,1/8 FINAL,FALSE,1994,2-07-1994 (12:00 h),12:00,USA,41.862313,-87.616688,3,1
348,60246,Belgium,FALSE,1/8 FINAL,FALSE,1994,2-07-1994 (12:00 h),12:00,USA,41.862313,-87.616688,2,2
349,53121,Spain,FALSE,1/8 FINAL,FALSE,1994,2-07-1994 (16:30 h),16:30,USA,38.890104,-76.971799,3,1
349,53121,Switzerland,FALSE,1/8 FINAL,FALSE,1994,2-07-1994 (16:30 h),16:30,USA,38.890104,-76.971799,0,2
350,60277,Saudi Arabia,FALSE,1/8 FINAL,FALSE,1994,3-07-1994 (12:00 h),12:00,USA,32.779018,-96.760331,1,1
350,60277,Sweden,FALSE,1/8 FINAL,FALSE,1994,3-07-1994 (12:00 h),12:00,USA,32.779018,-96.760331,3,2
351,90469,Romania,FALSE,1/8 FINAL,FALSE,1994,3-07-1994 (13:30 h),13:30,USA,34.161328,-118.167646,3,1
351,90469,Argentina,FALSE,1/8 FINAL,FALSE,1994,3-07-1994 (13:30 h),13:30,USA,34.161328,-118.167646,2,2
352,61355,Netherlands,FALSE,1/8 FINAL,FALSE,1994,4-07-1994 (12:00 h),12:00,USA,28.538604,-81.402564,2,1
352,61355,Ireland,FALSE,1/8 FINAL,FALSE,1994,4-07-1994 (12:00 h),12:00,USA,28.538604,-81.402564,0,2
353,84147,Brazil,FALSE,1/8 FINAL,FALSE,1994,4-07-1994 (12:30 h),12:30,USA,37.433974,-122.161903,1,1
353,84147,USA,FALSE,1/8 FINAL,FALSE,1994,4-07-1994 (12:30 h),12:30,USA,37.433974,-122.161903,0,2
354,54367,Nigeria,FALSE,1/8 FINAL,FALSE,1994,5-07-1994 (12:00 h),12:00,USA,42.090946,-71.264346,1,1
354,54367,Italy,FALSE,1/8 FINAL,FALSE,1994,5-07-1994 (12:00 h),12:00,USA,42.090946,-71.264346,2,2
355,71030,Mexico,FALSE,1/8 FINAL,FALSE,1994,5-07-1994 (16:30 h),16:30,USA,40.81284,-74.074209,1,1
355,71030,Bulgaria,FALSE,1/8 FINAL,FALSE,1994,5-07-1994 (16:30 h),16:30,USA,40.81284,-74.074209,1,2
356,54605,Italy,FALSE,1/4 FINAL,FALSE,1994,9-07-1994 (12:00 h),12:00,USA,42.090946,-71.264346,2,1
356,54605,Spain,FALSE,1/4 FINAL,FALSE,1994,9-07-1994 (12:00 h),12:00,USA,42.090946,-71.264346,1,2
357,63998,Netherlands,FALSE,1/4 FINAL,FALSE,1994,9-07-1994 (14:30 h),14:30,USA,32.779018,-96.760331,2,1
357,63998,Brazil,FALSE,1/4 FINAL,FALSE,1994,9-07-1994 (14:30 h),14:30,USA,32.779018,-96.760331,3,2
358,72416,Bulgaria,FALSE,1/4 FINAL,FALSE,1994,10-07-1994 (12:00 h),12:00,USA,40.81284,-74.074209,2,1
358,72416,Germany,FALSE,1/4 FINAL,FALSE,1994,10-07-1994 (12:00 h),12:00,USA,40.81284,-74.074209,1,2
359,81715,Romania,FALSE,1/4 FINAL,FALSE,1994,10-07-1994 (12:30 h),12:30,USA,37.433974,-122.161903,2,1
359,81715,Sweden,FALSE,1/4 FINAL,FALSE,1994,10-07-1994 (12:30 h),12:30,USA,37.433974,-122.161903,2,2
360,77094,Bulgaria,FALSE,1/2 FINAL,FALSE,1994,13-07-1994 (16:00 h),16:00,USA,40.81284,-74.074209,1,1
360,77094,Italy,FALSE,1/2 FINAL,FALSE,1994,13-07-1994 (16:00 h),16:00,USA,40.81284,-74.074209,2,2
361,84569,Sweden,FALSE,1/2 FINAL,FALSE,1994,13-07-1994 (16:30 h),16:30,USA,34.161328,-118.167646,0,1
361,84569,Brazil,FALSE,1/2 FINAL,FALSE,1994,13-07-1994 (16:30 h),16:30,USA,34.161328,-118.167646,1,2
362,83716,Sweden,FALSE,PLACES 3-4,FALSE,1994,16-07-1994 (12:30 h),12:30,USA,34.161328,-118.167646,4,1
362,83716,Bulgaria,FALSE,PLACES 3-4,FALSE,1994,16-07-1994 (12:30 h),12:30,USA,34.161328,-118.167646,0,2
363,94194,Brazil,FALSE,FINAL ROUND,FALSE,1994,17-07-1994 (12:30 h),12:30,USA,34.161328,-118.167646,0,1
363,94194,Italy,FALSE,FINAL ROUND,FALSE,1994,17-07-1994 (12:30 h),12:30,USA,34.161328,-118.167646,0,2
364,80000,Brazil,FALSE,GROUP STAGE,FALSE,1998,10-06-1998 (17:30 h),17:30,France,48.9175,2.361655,2,1
364,80000,Scotland,FALSE,GROUP STAGE,FALSE,1998,10-06-1998 (17:30 h),17:30,France,48.9175,2.361655,1,2
365,28750,Morocco,FALSE,GROUP STAGE,FALSE,1998,10-06-1998 (21:00 h),21:00,France,43.622151,3.812239,2,1
365,28750,Norway,FALSE,GROUP STAGE,FALSE,1998,10-06-1998 (21:00 h),21:00,France,43.622151,3.812239,2,2
366,31800,Italy,FALSE,GROUP STAGE,FALSE,1998,11-06-1998 (17:30 h),17:30,France,44.829236,-0.598309,2,1
366,31800,Chile,FALSE,GROUP STAGE,FALSE,1998,11-06-1998 (17:30 h),17:30,France,44.829236,-0.598309,2,2
367,37500,Cameroon,FALSE,GROUP STAGE,FALSE,1998,11-06-1998 (21:00 h),21:00,France,43.582963,1.435129,1,1
367,37500,Austria,FALSE,GROUP STAGE,FALSE,1998,11-06-1998 (21:00 h),21:00,France,43.582963,1.435129,1,2
368,27650,Paraguay,FALSE,GROUP STAGE,FALSE,1998,12-06-1998 (14:30 h),14:30,France,43.622151,3.812239,0,1
368,27650,Bulgaria,FALSE,GROUP STAGE,FALSE,1998,12-06-1998 (14:30 h),14:30,France,43.622151,3.812239,0,2
369,38140,Saudi Arabia,FALSE,GROUP STAGE,FALSE,1998,12-06-1998 (17:30 h),17:30,France,50.432361,2.81633,0,1
369,38140,Denmark,FALSE,GROUP STAGE,FALSE,1998,12-06-1998 (17:30 h),17:30,France,50.432361,2.81633,1,2
370,55077,France,FALSE,GROUP STAGE,FALSE,1998,12-06-1998 (21:00 h),21:00,France,43.269827,5.395887,3,1
370,55077,South Africa,FALSE,GROUP STAGE,FALSE,1998,12-06-1998 (21:00 h),21:00,France,43.269827,5.395887,0,2
371,33257,Spain,FALSE,GROUP STAGE,FALSE,1998,13-06-1998 (14:30 h),14:30,France,47.258228,-1.511654,2,1
371,33257,Nigeria,FALSE,GROUP STAGE,FALSE,1998,13-06-1998 (14:30 h),14:30,France,47.258228,-1.511654,3,2
372,37588,South Korea,FALSE,GROUP STAGE,FALSE,1998,13-06-1998 (17:30 h),17:30,France,45.723699,4.83214,1,1
372,37588,Mexico,FALSE,GROUP STAGE,FALSE,1998,13-06-1998 (17:30 h),17:30,France,45.723699,4.83214,3,2
373,75000,Netherlands,FALSE,GROUP STAGE,FALSE,1998,13-06-1998 (21:00 h),21:00,France,48.9175,2.361655,0,1
373,75000,Belgium,FALSE,GROUP STAGE,FALSE,1998,13-06-1998 (21:00 h),21:00,France,48.9175,2.361655,0,2
374,33400,Argentina,FALSE,GROUP STAGE,FALSE,1998,14-06-1998 (14:30 h),14:30,France,43.582963,1.435129,1,1
374,33400,Japan,FALSE,GROUP STAGE,FALSE,1998,14-06-1998 (14:30 h),14:30,France,43.582963,1.435129,0,2
375,30392,Yugoslavia,FALSE,GROUP STAGE,FALSE,1998,14-06-1998 (17:30 h),17:30,France,45.460834,4.390168,1,1
375,30392,Iran,FALSE,GROUP STAGE,FALSE,1998,14-06-1998 (17:30 h),17:30,France,45.460834,4.390168,0,2
376,38058,Jamaica,FALSE,GROUP STAGE,FALSE,1998,14-06-1998 (21:00 h),21:00,France,50.432361,2.81633,1,1
376,38058,Croatia,FALSE,GROUP STAGE,FALSE,1998,14-06-1998 (21:00 h),21:00,France,50.432361,2.81633,3,2
377,54587,England,FALSE,GROUP STAGE,FALSE,1998,15-06-1998 (14:30 h),14:30,France,43.269827,5.395887,2,1
377,54587,Tunisia,FALSE,GROUP STAGE,FALSE,1998,15-06-1998 (14:30 h),14:30,France,43.269827,5.395887,0,2
378,37572,Romania,FALSE,GROUP STAGE,FALSE,1998,15-06-1998 (17:30 h),17:30,France,45.723699,4.83214,1,1
378,37572,Colombia,FALSE,GROUP STAGE,FALSE,1998,15-06-1998 (17:30 h),17:30,France,45.723699,4.83214,0,2
379,43815,Germany,FALSE,GROUP STAGE,FALSE,1998,15-06-1998 (21:00 h),21:00,France,48.841785,2.252239,2,1
379,43815,USA,FALSE,GROUP STAGE,FALSE,1998,15-06-1998 (21:00 h),21:00,France,48.841785,2.252239,0,2
380,30236,Scotland,FALSE,GROUP STAGE,FALSE,1998,16-06-1998 (17:30 h),17:30,France,44.829236,-0.598309,1,1
380,30236,Norway,FALSE,GROUP STAGE,FALSE,1998,16-06-1998 (17:30 h),17:30,France,44.829236,-0.598309,1,2
381,33266,Brazil,FALSE,GROUP STAGE,FALSE,1998,16-06-1998 (21:00 h),21:00,France,47.258228,-1.511654,3,1
381,33266,Morocco,FALSE,GROUP STAGE,FALSE,1998,16-06-1998 (21:00 h),21:00,France,47.258228,-1.511654,0,2
382,30392,Chile,FALSE,GROUP STAGE,FALSE,1998,17-06-1998 (17:30 h),17:30,France,45.460834,4.390168,1,1
382,30392,Austria,FALSE,GROUP STAGE,FALSE,1998,17-06-1998 (17:30 h),17:30,France,45.460834,4.390168,1,2
383,35000,Italy,FALSE,GROUP STAGE,FALSE,1998,17-06-1998 (21:00 h),21:00,France,43.622151,3.812239,3,1
383,35000,Cameroon,FALSE,GROUP STAGE,FALSE,1998,17-06-1998 (21:00 h),21:00,France,43.622151,3.812239,0,2
384,36500,South Africa,FALSE,GROUP STAGE,FALSE,1998,18-06-1998 (17:30 h),17:30,France,43.582963,1.435129,1,1
384,36500,Denmark,FALSE,GROUP STAGE,FALSE,1998,18-06-1998 (17:30 h),17:30,France,43.582963,1.435129,1,2
385,75000,France,FALSE,GROUP STAGE,FALSE,1998,18-06-1998 (21:00 h),21:00,France,48.9175,2.361655,4,1
385,75000,Saudi Arabia,FALSE,GROUP STAGE,FALSE,1998,18-06-1998 (21:00 h),21:00,France,48.9175,2.361655,0,2
386,48500,Nigeria,FALSE,GROUP STAGE,FALSE,1998,19-06-1998 (17:30 h),17:30,France,48.841785,2.252239,1,1
386,48500,Bulgaria,FALSE,GROUP STAGE,FALSE,1998,19-06-1998 (17:30 h),17:30,France,48.841785,2.252239,0,2
387,35300,Spain,FALSE,GROUP STAGE,FALSE,1998,19-06-1998 (21:00 h),21:00,France,45.460834,4.390168,0,1
387,35300,Paraguay,FALSE,GROUP STAGE,FALSE,1998,19-06-1998 (21:00 h),21:00,France,45.460834,4.390168,0,2
388,39000,Japan,FALSE,GROUP STAGE,FALSE,1998,20-06-1998 (14:30 h),14:30,France,47.258228,-1.511654,0,1
388,39000,Croatia,FALSE,GROUP STAGE,FALSE,1998,20-06-1998 (14:30 h),14:30,France,47.258228,-1.511654,1,2
389,34750,Belgium,FALSE,GROUP STAGE,FALSE,1998,20-06-1998 (17:30 h),17:30,France,44.829236,-0.598309,2,1
389,34750,Mexico,FALSE,GROUP STAGE,FALSE,1998,20-06-1998 (17:30 h),17:30,France,44.829236,-0.598309,2,2
390,55000,Netherlands,FALSE,GROUP STAGE,FALSE,1998,20-06-1998 (21:00 h),21:00,France,43.269827,5.395887,5,1
390,55000,South Korea,FALSE,GROUP STAGE,FALSE,1998,20-06-1998 (21:00 h),21:00,France,43.269827,5.395887,0,2
391,41275,Germany,FALSE,GROUP STAGE,FALSE,1998,21-06-1998 (14:30 h),14:30,France,50.432361,2.81633,2,1
391,41275,Yugoslavia,FALSE,GROUP STAGE,FALSE,1998,21-06-1998 (14:30 h),14:30,France,50.432361,2.81633,2,2
392,48500,Argentina,FALSE,GROUP STAGE,FALSE,1998,21-06-1998 (17:30 h),17:30,France,48.841785,2.252239,5,1
392,48500,Jamaica,FALSE,GROUP STAGE,FALSE,1998,21-06-1998 (17:30 h),17:30,France,48.841785,2.252239,0,2
393,44000,USA,FALSE,GROUP STAGE,FALSE,1998,21-06-1998 (21:00 h),21:00,France,45.723699,4.83214,1,1
393,44000,Iran,FALSE,GROUP STAGE,FALSE,1998,21-06-1998 (21:00 h),21:00,France,45.723699,4.83214,2,2
394,35500,Colombia,FALSE,GROUP STAGE,FALSE,1998,22-06-1998 (17:30 h),17:30,France,43.622151,3.812239,1,1
394,35500,Tunisia,FALSE,GROUP STAGE,FALSE,1998,22-06-1998 (17:30 h),17:30,France,43.622151,3.812239,0,2
395,37500,Romania,FALSE,GROUP STAGE,FALSE,1998,22-06-1998 (21:00 h),21:00,France,43.582963,1.435129,2,1
395,37500,England,FALSE,GROUP STAGE,FALSE,1998,22-06-1998 (21:00 h),21:00,France,43.582963,1.435129,1,2
396,39000,Chile,FALSE,GROUP STAGE,FALSE,1998,23-06-1998 (16:00 h),16:00,France,47.258228,-1.511654,1,1
396,39000,Cameroon,FALSE,GROUP STAGE,FALSE,1998,23-06-1998 (16:00 h),16:00,France,47.258228,-1.511654,1,2
397,75000,Italy,FALSE,GROUP STAGE,FALSE,1998,23-06-1998 (16:00 h),16:00,France,48.9175,2.361655,2,1
397,75000,Austria,FALSE,GROUP STAGE,FALSE,1998,23-06-1998 (16:00 h),16:00,France,48.9175,2.361655,1,2
398,60000,Brazil,FALSE,GROUP STAGE,FALSE,1998,23-06-1998 (21:00 h),21:00,France,43.269827,5.395887,1,1
398,60000,Norway,FALSE,GROUP STAGE,FALSE,1998,23-06-1998 (21:00 h),21:00,France,43.269827,5.395887,2,2
399,35500,Scotland,FALSE,GROUP STAGE,FALSE,1998,23-06-1998 (21:00 h),21:00,France,45.460834,4.390168,0,1
399,35500,Morocco,FALSE,GROUP STAGE,FALSE,1998,23-06-1998 (21:00 h),21:00,France,45.460834,4.390168,3,2
400,43500,France,FALSE,GROUP STAGE,FALSE,1998,24-06-1998 (16:00 h),16:00,France,45.723699,4.83214,2,1
400,43500,Denmark,FALSE,GROUP STAGE,FALSE,1998,24-06-1998 (16:00 h),16:00,France,45.723699,4.83214,1,2
401,34500,South Africa,FALSE,GROUP STAGE,FALSE,1998,24-06-1998 (16:00 h),16:00,France,44.829236,-0.598309,2,1
